date,time,temperature,cloud_cover,wind,precipitation
2024-12-12,08:00,2.1,Sunny,windy,0.0
2024-12-12,09:00,3.3,Sunny,windy,0.0
2024-12-12,10:00,4.5,Sunny,windy,0.0
2024-12-12,11:00,5.3,Sunny,windy,0.0
2024-12-12,12:00,5.8,Sunny,windy,0.0
2024-12-12,13:00,6.1,Sunny,windy,0.0
2024-12-12,14:00,5.9,Sunny,windy,0.0
2024-12-12,15:00,5.7,Sunny,windy,0.0
2024-12-12,16:00,5.3,Sunny,windy,0.0
2024-12-12,17:00,4.0,Clear,windy,0.0
2024-12-12,18:00,2.8,Clear,breezy,0.0
2024-12-12,19:00,1.6,Clear,breezy,0.0
2024-12-12,20:00,0.8,Clear,breezy,0.0
2024-12-12,21:00,0.3,Partly cloudy,breezy,0.0
2024-12-12,22:00,2.5,Cloudy,calm,0.0
2024-12-12,23:00,1.0,Moderate rain at times,calm,2.71
2024-12-13,00:00,0.1,Clear,breezy,0.0
2024-12-13,01:00,-0.1,Clear,breezy,0.0
2024-12-13,02:00,-0.3,Clear,breezy,0.0
2024-12-13,03:00,-0.5,Clear,breezy,0.0
2024-12-13,04:00,-0.7,Clear,calm,0.0
2024-12-13,05:00,-0.8,Clear,calm,0.0
2024-12-13,06:00,-0.9,Clear,calm,0.0
2024-12-13,07:00,-0.9,Clear,calm,0.0
2024-12-13,08:00,0.1,Sunny,calm,0.0
2024-12-13,09:00,1.1,Sunny,calm,0.0
2024-12-13,10:00,2.1,Sunny,breezy,0.0
2024-12-13,11:00,3.0,Sunny,breezy,0.0
2024-12-13,12:00,3.7,Sunny,breezy,0.0
2024-12-13,13:00,4.3,Sunny,breezy,0.0
2024-12-13,14:00,3.7,Sunny,breezy,0.0
2024-12-13,15:00,2.9,Sunny,breezy,0.0
2024-12-13,16:00,2.1,Partly cloudy,breezy,0.0
2024-12-13,17:00,1.2,Partly cloudy,breezy,0.0
2024-12-13,18:00,0.6,Partly cloudy,calm,0.0
2024-12-13,19:00,0.0,Partly cloudy,calm,0.0
2024-12-13,20:00,-0.4,Cloudy,calm,0.0
2024-12-13,21:00,-0.7,Cloudy,calm,0.0
2024-12-13,22:00,0.0,Cloudy,calm,0.0
2024-12-13,23:00,-0.7,Clear,calm,0.0
2024-12-14,00:00,-1.3,Clear,calm,0.0
2024-12-14,01:00,-1.6,Clear,calm,0.0
2024-12-14,02:00,-1.8,Clear,calm,0.0
2024-12-14,03:00,-2.0,Clear,calm,0.0
2024-12-14,04:00,-2.1,Clear,calm,0.0
2024-12-14,05:00,-2.1,Clear,calm,0.0
2024-12-14,06:00,-2.0,Clear,calm,0.0
2024-12-14,07:00,-2.0,Clear,breezy,0.0
2024-12-14,08:00,-1.2,Partly cloudy,breezy,0.0
2024-12-14,09:00,-0.4,Partly cloudy,breezy,0.0
2024-12-14,10:00,0.4,Partly cloudy,breezy,0.0
2024-12-14,11:00,1.2,Sunny,breezy,0.0
2024-12-14,12:00,1.7,Sunny,breezy,0.0
2024-12-14,13:00,2.2,Sunny,calm,0.0
2024-12-14,14:00,2.1,Sunny,breezy,0.0
2024-12-14,15:00,2.0,Sunny,breezy,0.0
2024-12-14,16:00,1.8,Sunny,breezy,0.0
2024-12-14,17:00,1.3,Clear,breezy,0.0
2024-12-14,18:00,0.8,Clear,breezy,0.0
2024-12-14,19:00,0.3,Clear,breezy,0.0
2024-12-14,20:00,0.2,Clear,breezy,0.0
2024-12-14,21:00,0.2,Partly cloudy,breezy,0.0
2024-12-14,22:00,-0.4,Partly cloudy,calm,0.0
2024-12-14,23:00,0.0,Clear,breezy,0.0
2024-12-15,00:00,0.4,Partly cloudy,calm,0.0
2024-12-15,01:00,0.5,Partly cloudy,calm,0.0
2024-12-15,02:00,0.6,Partly cloudy,breezy,0.0
2024-12-15,03:00,0.7,Partly cloudy,breezy,0.0
2024-12-15,04:00,0.8,Partly cloudy,calm,0.0
2024-12-15,05:00,1.0,Cloudy,calm,0.0
2024-12-15,06:00,1.1,Cloudy,calm,0.0
2024-12-15,07:00,1.2,Cloudy,calm,0.0
2024-12-15,08:00,1.9,Cloudy,calm,0.0
2024-12-15,09:00,2.5,Cloudy,calm,0.0
2024-12-15,10:00,3.2,Cloudy,calm,0.0
2024-12-15,11:00,4.0,Overcast,breezy,0.0
2024-12-15,12:00,4.7,Overcast,breezy,0.0
2024-12-15,13:00,5.3,Overcast,breezy,0.0
2024-12-15,14:00,5.5,Overcast,breezy,0.0
2024-12-15,15:00,5.5,Overcast,breezy,0.0
2024-12-15,16:00,5.5,Overcast,breezy,0.0
2024-12-15,17:00,5.5,Overcast,breezy,0.0
2024-12-15,18:00,5.5,Overcast,breezy,0.0
2024-12-15,19:00,5.4,Overcast,calm,0.0
2024-12-15,20:00,5.6,Overcast,breezy,0.0
2024-12-15,21:00,5.9,Overcast,calm,0.0
2024-12-15,22:00,3.0,Overcast,calm,0.0
2024-12-15,23:00,4.8,Partly cloudy,calm,0.0
2024-12-16,00:00,7.1,Overcast,breezy,0.0
2024-12-16,01:00,7.3,Overcast,breezy,0.0
2024-12-16,02:00,7.7,Overcast,breezy,0.0
2024-12-16,03:00,8.0,Overcast,breezy,0.0
2024-12-16,04:00,8.2,Overcast,breezy,0.0
2024-12-16,05:00,8.6,Overcast,breezy,0.0
2024-12-16,06:00,8.9,Overcast,breezy,0.0
2024-12-16,07:00,9.2,Overcast,breezy,0.0
2024-12-16,08:00,9.6,Overcast,calm,0.0
2024-12-16,09:00,10.0,Overcast,calm,0.0
2024-12-16,10:00,10.3,Overcast,calm,0.0
2024-12-16,11:00,10.8,Overcast,calm,0.0
2024-12-16,12:00,11.2,Overcast,calm,0.0
2024-12-16,13:00,11.5,Overcast,calm,0.0
2024-12-16,14:00,11.8,Overcast,calm,0.0
2024-12-16,15:00,11.9,Overcast,calm,0.0
2024-12-16,16:00,12.0,Overcast,calm,0.0
2024-12-16,17:00,12.1,Overcast,calm,0.0
2024-12-16,18:00,12.1,Overcast,calm,0.0
2024-12-16,19:00,12.1,Overcast,calm,0.0
2024-12-16,20:00,12.2,Overcast,calm,0.0
2024-12-16,21:00,12.3,Overcast,calm,0.0
2024-12-16,22:00,9.6,Overcast,breezy,0.0
2024-12-16,23:00,11.1,Overcast,breezy,0.0
2024-12-17,00:00,12.3,Overcast,breezy,0.0
2024-12-17,01:00,12.8,Overcast,breezy,0.0
2024-12-17,02:00,13.1,Overcast,windy,0.0
2024-12-17,03:00,13.3,Overcast,windy,0.0
2024-12-17,04:00,13.5,Overcast,windy,0.0
2024-12-17,05:00,13.5,Cloudy,windy,0.0
2024-12-17,06:00,13.4,Cloudy,windy,0.0
2024-12-17,07:00,13.4,Cloudy,breezy,0.0
2024-12-17,08:00,13.4,Overcast,breezy,0.0
2024-12-17,09:00,13.4,Overcast,breezy,0.0
2024-12-17,10:00,13.5,Overcast,breezy,0.0
2024-12-17,11:00,13.4,Overcast,breezy,0.0
2024-12-17,12:00,13.2,Overcast,breezy,0.0
2024-12-17,13:00,13.1,Overcast,breezy,0.0
2024-12-17,14:00,13.6,Overcast,breezy,0.0
2024-12-17,15:00,14.1,Overcast,breezy,0.0
2024-12-17,16:00,14.7,Overcast,breezy,0.0
2024-12-17,17:00,14.1,Clear,breezy,0.0
2024-12-17,18:00,13.4,Clear,breezy,0.0
2024-12-17,19:00,12.6,Clear,calm,0.0
2024-12-17,20:00,11.8,Clear,calm,0.0
2024-12-17,21:00,11.3,Clear,calm,0.0
2024-12-17,22:00,11.7,Clear,calm,0.0
2024-12-17,23:00,10.5,Overcast,calm,0.0
2024-12-18,00:00,6.8,Fog,calm,0.0
2024-12-18,01:00,6.3,Fog,calm,0.0
2024-12-18,02:00,5.7,Mist,calm,0.0
2024-12-18,03:00,5.3,Mist,calm,0.0
2024-12-18,04:00,4.9,Mist,calm,0.0
2024-12-18,05:00,4.4,Overcast,calm,0.0
2024-12-18,06:00,4.0,Overcast,calm,0.0
2024-12-18,07:00,3.7,Overcast,calm,0.0
2024-12-18,08:00,3.9,Partly cloudy,calm,0.0
2024-12-18,09:00,4.2,Partly cloudy,calm,0.0
2024-12-18,10:00,4.6,Partly cloudy,calm,0.0
2024-12-18,11:00,5.1,Cloudy,calm,0.0
2024-12-18,12:00,5.5,Cloudy,calm,0.0
2024-12-18,13:00,5.9,Cloudy,breezy,0.0
2024-12-18,14:00,6.2,Cloudy,breezy,0.0
2024-12-18,15:00,6.5,Cloudy,breezy,0.0
2024-12-18,16:00,6.6,Cloudy,breezy,0.0
2024-12-18,17:00,7.6,Overcast,breezy,0.0
2024-12-18,18:00,8.5,Overcast,breezy,0.0
2024-12-18,19:00,9.4,Overcast,windy,0.0
2024-12-18,20:00,10.4,Overcast,windy,0.0
2024-12-18,21:00,11.1,Overcast,breezy,0.0
2024-12-18,22:00,9.6,Overcast,windy,0.0
2024-12-18,23:00,10.9,Fog,windy,0.0
2024-12-19,00:00,12.4,Moderate rain at times,breezy,0.61
2024-12-19,01:00,12.6,Moderate rain at times,windy,0.91
2024-12-19,02:00,11.0,Light rain,windy,1.21
2024-12-19,03:00,9.5,Light rain,windy,0.61
2024-12-19,04:00,7.9,Light rain,windy,0.3
2024-12-19,05:00,6.3,Overcast,windy,0.0
2024-12-19,06:00,5.1,Overcast,windy,0.0
2024-12-19,07:00,4.2,Overcast,windy,0.0
2024-12-19,08:00,4.4,Sunny,windy,0.0
2024-12-19,09:00,4.9,Sunny,windy,0.0
2024-12-19,10:00,5.6,Sunny,windy,0.0
2024-12-19,11:00,5.9,Sunny,windy,0.0
2024-12-19,12:00,6.1,Partly cloudy,windy,0.0
2024-12-19,13:00,6.3,Cloudy,windy,0.0
2024-12-19,14:00,6.2,Cloudy,windy,0.0
2024-12-19,15:00,6.1,Cloudy,breezy,0.0
2024-12-19,16:00,6.0,Cloudy,breezy,0.0
2024-12-19,17:00,5.5,Partly cloudy,breezy,0.0
2024-12-19,18:00,5.0,Partly cloudy,calm,0.0
2024-12-19,19:00,4.5,Partly cloudy,calm,0.0
2024-12-19,20:00,3.9,Clear,calm,0.0
2024-12-19,21:00,3.5,Clear,calm,0.0
2024-12-19,22:00,7.9,Clear,calm,0.0
2024-12-19,23:00,5.0,Overcast,calm,0.0
2024-12-20,00:00,2.8,Partly cloudy,calm,0.0
2024-12-20,01:00,2.8,Cloudy,calm,0.0
2024-12-20,02:00,3.1,Cloudy,calm,0.0
2024-12-20,03:00,3.4,Cloudy,calm,0.0
2024-12-20,04:00,3.6,Cloudy,calm,0.0
2024-12-20,05:00,3.9,Overcast,calm,0.0
2024-12-20,06:00,4.2,Overcast,calm,0.0
2024-12-20,07:00,4.4,Overcast,calm,0.0
2024-12-20,08:00,4.4,Overcast,calm,0.0
2024-12-20,09:00,4.3,Overcast,calm,0.0
2024-12-20,10:00,4.3,Overcast,breezy,0.0
2024-12-20,11:00,4.2,Overcast,breezy,0.0
2024-12-20,12:00,4.2,Moderate rain at times,calm,0.55
2024-12-20,13:00,4.1,Moderate rain at times,calm,0.82
2024-12-20,14:00,4.0,Light rain,calm,1.09
2024-12-20,15:00,3.8,Light rain,calm,2.07
2024-12-20,16:00,3.7,Light rain,calm,2.55
2024-12-20,17:00,3.6,Moderate rain,breezy,3.04
2024-12-20,18:00,3.5,Moderate rain,breezy,3.44
2024-12-20,19:00,3.4,Moderate rain,breezy,3.65
2024-12-20,20:00,3.5,Moderate rain,breezy,3.85
2024-12-20,21:00,3.5,Moderate rain,breezy,5.02
2024-12-20,22:00,3.1,Moderate rain,breezy,5.6
2024-12-20,23:00,3.3,Clear,breezy,0.0
2024-12-21,00:00,3.9,Light rain,breezy,1.1
2024-12-21,01:00,3.5,Light rain,breezy,0.55
2024-12-21,02:00,2.8,Overcast,breezy,0.0
2024-12-21,03:00,2.2,Overcast,breezy,0.0
2024-12-21,04:00,1.7,Overcast,breezy,0.0
2024-12-21,05:00,1.2,Overcast,breezy,0.0
2024-12-21,06:00,0.9,Overcast,breezy,0.0
2024-12-21,07:00,0.7,Overcast,breezy,0.0
2024-12-21,08:00,0.8,Cloudy,windy,0.0
2024-12-21,09:00,0.9,Cloudy,windy,0.0
2024-12-21,10:00,1.0,Cloudy,windy,0.0
2024-12-21,11:00,1.4,Overcast,windy,0.0
2024-12-21,12:00,1.7,Overcast,windy,0.0
2024-12-21,13:00,2.1,Overcast,windy,0.0
2024-12-21,14:00,1.7,Partly cloudy,windy,0.0
2024-12-21,15:00,1.3,Partly cloudy,windy,0.0
2024-12-21,16:00,0.9,Partly cloudy,windy,0.0
2024-12-21,17:00,-0.0,Partly cloudy,windy,0.0
2024-12-21,18:00,-0.8,Partly cloudy,windy,0.0
2024-12-21,19:00,-1.5,Partly cloudy,windy,0.0
2024-12-21,20:00,-2.0,Clear,windy,0.0
2024-12-21,21:00,-2.4,Clear,windy,0.0
2024-12-21,22:00,1.1,Clear,breezy,0.0
2024-12-21,23:00,-1.1,Light rain,breezy,2.21
2024-12-22,00:00,-4.4,Clear,breezy,0.0
2024-12-22,01:00,-4.8,Clear,breezy,0.0
2024-12-22,02:00,-5.2,Clear,breezy,0.0
2024-12-22,03:00,-5.4,Clear,breezy,0.0
2024-12-22,04:00,-5.7,Clear,breezy,0.0
2024-12-22,05:00,-6.0,Clear,breezy,0.0
2024-12-22,06:00,-6.2,Clear,breezy,0.0
2024-12-22,07:00,-6.4,Clear,breezy,0.0
2024-12-22,08:00,-5.5,Sunny,breezy,0.0
2024-12-22,09:00,-4.6,Sunny,breezy,0.0
2024-12-22,10:00,-3.7,Sunny,breezy,0.0
2024-12-22,11:00,-2.7,Sunny,breezy,0.0
2024-12-22,12:00,-1.9,Sunny,breezy,0.0
2024-12-22,13:00,-1.3,Sunny,breezy,0.0
2024-12-22,14:00,-1.1,Sunny,breezy,0.0
2024-12-22,15:00,-1.1,Sunny,breezy,0.0
2024-12-22,16:00,-1.1,Sunny,breezy,0.0
2024-12-22,17:00,-2.1,Clear,breezy,0.0
2024-12-22,18:00,-3.0,Clear,breezy,0.0
2024-12-22,19:00,-4.0,Clear,breezy,0.0
2024-12-22,20:00,-4.4,Clear,calm,0.0
2024-12-22,21:00,-4.6,Clear,calm,0.0
2024-12-22,22:00,-4.2,Clear,calm,0.0
2024-12-22,23:00,-4.5,Clear,calm,0.0
2024-12-23,00:00,-4.9,Clear,calm,0.0
2024-12-23,01:00,-5.0,Clear,calm,0.0
2024-12-23,02:00,-5.2,Clear,calm,0.0
2024-12-23,03:00,-5.3,Clear,calm,0.0
2024-12-23,04:00,-5.4,Clear,calm,0.0
2024-12-23,05:00,-5.6,Clear,calm,0.0
2024-12-23,06:00,-5.7,Clear,calm,0.0
2024-12-23,07:00,-5.9,Clear,calm,0.0
2024-12-23,08:00,-4.9,Sunny,calm,0.0
2024-12-23,09:00,-3.9,Sunny,calm,0.0
2024-12-23,10:00,-2.9,Sunny,calm,0.0
2024-12-23,11:00,-2.0,Sunny,calm,0.0
2024-12-23,12:00,-1.4,Sunny,calm,0.0
2024-12-23,13:00,-0.8,Sunny,calm,0.0
2024-12-23,14:00,-0.6,Partly cloudy,calm,0.0
2024-12-23,15:00,-0.5,Partly cloudy,breezy,0.0
2024-12-23,16:00,-0.4,Partly cloudy,breezy,0.0
2024-12-23,17:00,-0.5,Partly cloudy,calm,0.0
2024-12-23,18:00,-0.6,Partly cloudy,calm,0.0
2024-12-23,19:00,-0.7,Partly cloudy,calm,0.0
2024-12-23,20:00,-0.4,Partly cloudy,breezy,0.0
2024-12-23,21:00,-0.0,Partly cloudy,breezy,0.0
2024-12-23,22:00,-2.4,Partly cloudy,breezy,0.0
2024-12-23,23:00,-0.7,Clear,breezy,0.0
2024-12-24,00:00,0.1,Cloudy,breezy,0.0
2024-12-24,01:00,0.5,Cloudy,breezy,0.0
2024-12-24,02:00,0.7,Cloudy,breezy,0.0
2024-12-24,03:00,0.9,Cloudy,breezy,0.0
2024-12-24,04:00,1.1,Cloudy,breezy,0.0
2024-12-24,05:00,1.1,Overcast,breezy,0.0
2024-12-24,06:00,1.1,Overcast,breezy,0.0
2024-12-24,07:00,1.1,Overcast,breezy,0.0
2024-12-24,08:00,1.5,Overcast,breezy,0.0
2024-12-24,09:00,2.0,Overcast,breezy,0.0
2024-12-24,10:00,2.4,Overcast,breezy,0.0
2024-12-24,11:00,2.8,Overcast,breezy,0.0
2024-12-24,12:00,3.1,Overcast,calm,0.0
2024-12-24,13:00,3.3,Overcast,breezy,0.0
2024-12-24,14:00,3.7,Partly cloudy,breezy,0.0
2024-12-24,15:00,3.9,Partly cloudy,breezy,0.0
2024-12-24,16:00,4.2,Partly cloudy,breezy,0.0
2024-12-24,17:00,3.9,Clear,calm,0.0
2024-12-24,18:00,3.5,Partly cloudy,calm,0.0
2024-12-24,19:00,3.2,Partly cloudy,calm,0.0
2024-12-24,20:00,2.8,Partly cloudy,calm,0.0
2024-12-24,21:00,2.4,Partly cloudy,calm,0.0
2024-12-24,22:00,1.2,Partly cloudy,calm,0.0
2024-12-24,23:00,1.2,Cloudy,breezy,0.0
2024-12-25,00:00,-0.1,Clear,calm,0.0
2024-12-25,01:00,-0.2,Clear,breezy,0.0
2024-12-25,02:00,-0.4,Clear,breezy,0.0
2024-12-25,03:00,-0.6,Clear,breezy,0.0
2024-12-25,04:00,-0.8,Clear,breezy,0.0
2024-12-25,05:00,-1.1,Clear,breezy,0.0
2024-12-25,06:00,-1.3,Clear,breezy,0.0
2024-12-25,07:00,-1.6,Clear,breezy,0.0
2024-12-25,08:00,-0.6,Sunny,breezy,0.0
2024-12-25,09:00,0.5,Sunny,breezy,0.0
2024-12-25,10:00,1.5,Sunny,breezy,0.0
2024-12-25,11:00,2.7,Sunny,breezy,0.0
2024-12-25,12:00,3.5,Sunny,breezy,0.0
2024-12-25,13:00,4.3,Sunny,calm,0.0
2024-12-25,14:00,3.9,Sunny,calm,0.0
2024-12-25,15:00,3.3,Sunny,calm,0.0
2024-12-25,16:00,2.6,Sunny,calm,0.0
2024-12-25,17:00,1.7,Clear,calm,0.0
2024-12-25,18:00,1.0,Clear,calm,0.0
2024-12-25,19:00,0.4,Clear,calm,0.0
2024-12-25,20:00,-0.0,Clear,calm,0.0
2024-12-25,21:00,-0.3,Clear,calm,0.0
2024-12-25,22:00,-0.4,Clear,calm,0.0
2024-12-25,23:00,-0.6,Clear,calm,0.0
2024-12-26,00:00,-1.4,Partly cloudy,calm,0.0
2024-12-26,01:00,-1.5,Partly cloudy,calm,0.0
2024-12-26,02:00,-1.9,Cloudy,calm,0.0
2024-12-26,03:00,-2.2,Cloudy,calm,0.0
2024-12-26,04:00,-2.6,Cloudy,calm,0.0
2024-12-26,05:00,-3.0,Partly cloudy,calm,0.0
2024-12-26,06:00,-3.4,Partly cloudy,calm,0.0
2024-12-26,07:00,-3.8,Partly cloudy,calm,0.0
2024-12-26,08:00,-3.2,Partly cloudy,calm,0.0
2024-12-26,09:00,-2.5,Partly cloudy,calm,0.0
2024-12-26,10:00,-1.8,Partly cloudy,breezy,0.0
2024-12-26,11:00,-0.0,Partly cloudy,breezy,0.0
2024-12-26,12:00,1.6,Partly cloudy,calm,0.0
2024-12-26,13:00,3.2,Partly cloudy,calm,0.0
2024-12-26,14:00,3.0,Sunny,calm,0.0
2024-12-26,15:00,2.5,Sunny,calm,0.0
2024-12-26,16:00,1.8,Sunny,calm,0.0
2024-12-26,17:00,0.9,Clear,calm,0.0
2024-12-26,18:00,0.1,Clear,calm,0.0
2024-12-26,19:00,-0.5,Clear,calm,0.0
2024-12-26,20:00,-1.2,Clear,calm,0.0
2024-12-26,21:00,-1.6,Clear,calm,0.0
2024-12-26,22:00,-1.5,Clear,calm,0.0
2024-12-26,23:00,-2.2,Partly cloudy,calm,0.0
2024-12-27,00:00,-0.9,Clear,calm,0.0
2024-12-27,01:00,-1.1,Clear,calm,0.0
2024-12-27,02:00,-1.2,Clear,calm,0.0
2024-12-27,03:00,-1.3,Clear,calm,0.0
2024-12-27,04:00,-1.4,Clear,calm,0.0
2024-12-27,05:00,-1.5,Partly cloudy,calm,0.0
2024-12-27,06:00,-1.6,Partly cloudy,calm,0.0
2024-12-27,07:00,-1.6,Partly cloudy,calm,0.0
2024-12-27,08:00,-1.2,Partly cloudy,calm,0.0
2024-12-27,09:00,-0.7,Partly cloudy,calm,0.0
2024-12-27,10:00,-0.2,Partly cloudy,calm,0.0
2024-12-27,11:00,0.9,Sunny,calm,0.0
2024-12-27,12:00,1.9,Sunny,calm,0.0
2024-12-27,13:00,2.8,Sunny,calm,0.0
2024-12-27,14:00,3.0,Sunny,calm,0.0
2024-12-27,15:00,3.0,Partly cloudy,calm,0.0
2024-12-27,16:00,2.8,Partly cloudy,calm,0.0
2024-12-27,17:00,2.4,Partly cloudy,calm,0.0
2024-12-27,18:00,1.9,Partly cloudy,calm,0.0
2024-12-27,19:00,1.5,Partly cloudy,calm,0.0
2024-12-27,20:00,1.2,Cloudy,calm,0.0
2024-12-27,21:00,1.1,Cloudy,calm,0.0
2024-12-27,22:00,0.3,Cloudy,calm,0.0
2024-12-27,23:00,0.5,Clear,calm,0.0
2024-12-28,00:00,5.0,Overcast,calm,0.0
2024-12-28,01:00,5.7,Overcast,calm,0.0
2024-12-28,02:00,6.5,Mist,calm,0.0
2024-12-28,03:00,7.0,Mist,calm,0.73
2024-12-28,04:00,7.5,Mist,calm,1.09
2024-12-28,05:00,8.0,Light rain,calm,1.45
2024-12-28,06:00,8.3,Light rain,calm,0.73
2024-12-28,07:00,8.6,Light rain,calm,0.36
2024-12-28,08:00,9.1,Overcast,calm,0.0
2024-12-28,09:00,9.5,Overcast,calm,0.0
2024-12-28,10:00,9.9,Overcast,calm,0.0
2024-12-28,11:00,10.2,Overcast,calm,0.0
2024-12-28,12:00,10.5,Moderate rain at times,calm,0.86
2024-12-28,13:00,10.6,Heavy rain at times,calm,1.29
2024-12-28,14:00,10.5,Light rain,calm,1.71
2024-12-28,15:00,10.3,Light rain,calm,0.86
2024-12-28,16:00,10.1,Light rain,calm,0.43
2024-12-28,17:00,10.2,Fog,calm,0.0
2024-12-28,18:00,10.3,Fog,calm,0.0
2024-12-28,19:00,10.5,Fog,breezy,0.0
2024-12-28,20:00,10.7,Fog,calm,0.0
2024-12-28,21:00,10.9,Fog,calm,0.0
2024-12-28,22:00,7.4,Fog,calm,0.0
2024-12-28,23:00,9.2,Overcast,breezy,0.0
2024-12-29,00:00,11.2,Light rain,calm,1.2
2024-12-29,01:00,11.4,Light rain,breezy,1.15
2024-12-29,02:00,11.2,Light rain,breezy,1.1
2024-12-29,03:00,11.0,Light rain,breezy,1.8
2024-12-29,04:00,10.8,Light rain,calm,2.15
2024-12-29,05:00,10.5,Light rain,breezy,2.5
2024-12-29,06:00,10.2,Light rain,breezy,1.25
2024-12-29,07:00,10.0,Light rain,breezy,0.62
2024-12-29,08:00,10.4,Fog,breezy,0.0
2024-12-29,09:00,10.9,Fog,breezy,0.0
2024-12-29,10:00,11.4,Fog,breezy,0.0
2024-12-29,11:00,12.3,Overcast,breezy,0.0
2024-12-29,12:00,13.0,Overcast,windy,0.0
2024-12-29,13:00,13.7,Overcast,windy,0.0
2024-12-29,14:00,13.9,Overcast,windy,0.0
2024-12-29,15:00,13.8,Overcast,windy,0.0
2024-12-29,16:00,13.7,Overcast,windy,0.0
2024-12-29,17:00,13.5,Overcast,windy,0.0
2024-12-29,18:00,13.3,Overcast,windy,0.0
2024-12-29,19:00,13.1,Overcast,windy,0.0
2024-12-29,20:00,13.0,Overcast,windy,0.0
2024-12-29,21:00,13.0,Overcast,windy,0.0
2024-12-29,22:00,12.2,Overcast,windy,0.0
2024-12-29,23:00,12.6,Light rain,windy,1.3
2024-12-30,00:00,13.0,Moderate or heavy rain shower,windy,4.27
2024-12-30,01:00,13.0,Moderate or heavy rain shower,windy,6.4
2024-12-30,02:00,13.0,Heavy rain,windy,8.54
2024-12-30,03:00,13.0,Heavy rain,windy,5.61
2024-12-30,04:00,13.1,Heavy rain,windy,4.14
2024-12-30,05:00,13.0,Moderate rain,windy,2.67
2024-12-30,06:00,12.9,Moderate rain,breezy,9.5
2024-12-30,07:00,12.9,Moderate rain,breezy,12.91
2024-12-30,08:00,12.9,Heavy rain,breezy,16.32
2024-12-30,09:00,13.0,Heavy rain,breezy,8.16
2024-12-30,10:00,13.0,Heavy rain,breezy,4.08
2024-12-30,11:00,13.6,Sunny,breezy,0.0
2024-12-30,12:00,14.1,Sunny,breezy,0.0
2024-12-30,13:00,14.6,Sunny,breezy,0.0
2024-12-30,14:00,14.6,Sunny,breezy,0.0
2024-12-30,15:00,14.4,Sunny,breezy,0.0
2024-12-30,16:00,14.2,Sunny,breezy,0.0
2024-12-30,17:00,13.0,Clear,breezy,0.0
2024-12-30,18:00,11.9,Clear,calm,0.0
2024-12-30,19:00,10.8,Clear,calm,0.0
2024-12-30,20:00,9.9,Clear,calm,0.0
2024-12-30,21:00,9.3,Clear,calm,0.0
2024-12-30,22:00,11.2,Clear,calm,0.0
2024-12-30,23:00,9.3,Overcast,calm,0.0
2024-12-31,00:00,8.9,Clear,breezy,0.0
2024-12-31,01:00,8.6,Clear,calm,0.0
2024-12-31,02:00,7.8,Clear,calm,0.0
2024-12-31,03:00,7.2,Clear,calm,0.0
2024-12-31,04:00,6.5,Clear,calm,0.0
2024-12-31,05:00,6.0,Clear,calm,0.0
2024-12-31,06:00,5.7,Clear,calm,0.0
2024-12-31,07:00,5.4,Clear,calm,0.0
2024-12-31,08:00,6.0,Sunny,calm,0.0
2024-12-31,09:00,6.8,Sunny,calm,0.0
2024-12-31,10:00,7.5,Sunny,calm,0.0
2024-12-31,11:00,8.3,Sunny,breezy,0.0
2024-12-31,12:00,9.0,Cloudy,breezy,0.0
2024-12-31,13:00,9.5,Cloudy,breezy,0.0
2024-12-31,14:00,9.8,Overcast,breezy,0.0
2024-12-31,15:00,10.0,Overcast,breezy,0.0
2024-12-31,16:00,10.1,Overcast,breezy,0.0
2024-12-31,17:00,10.4,Cloudy,breezy,0.0
2024-12-31,18:00,10.7,Cloudy,breezy,0.0
2024-12-31,19:00,11.0,Cloudy,breezy,0.0
2024-12-31,20:00,11.3,Overcast,windy,0.0
2024-12-31,21:00,11.4,Overcast,windy,0.0
2024-12-31,22:00,10.8,Overcast,breezy,0.0
2024-12-31,23:00,11.0,Clear,breezy,0.0
2025-01-01,00:00,11.5,Moderate or heavy rain with thunder,breezy,11.68
2025-01-01,01:00,11.5,Moderate or heavy rain with thunder,breezy,8.04
2025-01-01,02:00,11.2,Moderate or heavy rain shower,breezy,4.4
2025-01-01,03:00,10.9,Moderate or heavy rain shower,breezy,2.2
2025-01-01,04:00,10.6,Moderate or heavy rain shower,breezy,1.1
2025-01-01,05:00,10.1,Overcast,breezy,0.0
2025-01-01,06:00,9.7,Overcast,breezy,0.0
2025-01-01,07:00,9.3,Overcast,breezy,0.0
2025-01-01,08:00,9.6,Partly cloudy,windy,0.0
2025-01-01,09:00,10.0,Partly cloudy,windy,0.0
2025-01-01,10:00,10.5,Partly cloudy,windy,0.0
2025-01-01,11:00,10.2,Sunny,windy,0.0
2025-01-01,12:00,9.7,Partly cloudy,windy,0.0
2025-01-01,13:00,9.2,Cloudy,windy,0.0
2025-01-01,14:00,8.8,Overcast,windy,0.0
2025-01-01,15:00,8.5,Overcast,windy,0.0
2025-01-01,16:00,8.2,Overcast,windy,0.0
2025-01-01,17:00,7.4,Clear,windy,0.0
2025-01-01,18:00,6.6,Clear,windy,0.0
2025-01-01,19:00,5.9,Clear,windy,0.0
2025-01-01,20:00,5.1,Clear,windy,0.0
2025-01-01,21:00,4.6,Clear,windy,0.0
2025-01-01,22:00,8.3,Clear,windy,0.0
2025-01-01,23:00,5.7,Moderate or heavy rain with thunder,windy,18.96
